"","pred","true","w","index"
"1",4.94444444444444,7.33333333333333,6,7
"2",4.88888888888889,8.33333333333333,6,8
"3",5.88888888888889,8,6,9
"4",6.44444444444444,8,6,10
"5",7.55555555555555,8,6,11
"6",8,8,6,12
"7",7.94444444444444,8.33333333333333,6,13
"8",8.11111111111111,5,6,14
"9",7.55555555555556,7,6,15
"10",7.38888888888889,8,6,16
"11",7.38888888888889,8.33333333333333,6,17
"12",7.44444444444444,8.66666666666667,6,18
"13",7.55555555555556,9.33333333333333,6,19
"14",7.72222222222222,7.33333333333333,6,20
"15",8.11111111111111,4,6,21
"16",7.61111111111111,4.33333333333333,6,22
"17",7,4.66666666666667,6,23
"18",6.38888888888889,8.33333333333333,6,24
"19",6.33333333333333,7.66666666666667,6,25
"20",6.05555555555556,7.33333333333333,6,26
"21",6.05555555555556,7.33333333333333,6,27
"22",6.61111111111111,7.66666666666667,6,28
"23",7.16666666666667,8.33333333333333,6,29
"24",7.77777777777778,9,6,30
"25",7.88888888888889,8.66666666666667,6,31
"26",8.05555555555556,8.66666666666667,6,32
"27",8.27777777777778,8.66666666666667,6,33
"28",8.5,8.66666666666667,6,34
"29",8.66666666666667,8.66666666666667,6,35
"30",8.72222222222222,6.66666666666667,6,36
"31",8.33333333333334,7.66666666666667,6,37
"32",8.16666666666667,8.33333333333333,6,38
"33",8.11111111111111,8.66666666666667,6,39
"34",8.11111111111111,8.33333333333333,6,40
"35",8.05555555555556,8.66666666666667,6,41
"36",8.05555555555556,8.33333333333333,6,42
"37",8.33333333333333,8.66666666666667,6,43
"38",8.5,10,6,44
"39",8.77777777777778,9.33333333333333,6,45
"40",8.88888888888889,9,6,46
"41",9,10,6,47
"42",9.22222222222222,9.33333333333333,6,48
"43",9.38888888888889,8.66666666666667,6,49
"44",9.38888888888889,8.33333333333333,6,50
"45",9.11111111111111,7.66666666666667,6,51
"46",8.83333333333333,5.66666666666667,6,52
"47",8.27777777777778,6.33333333333333,6,53
"48",7.66666666666667,5.33333333333333,6,54
"49",7,5.66666666666667,6,55
"50",6.5,7,6,56
"51",6.27777777777778,7.66666666666667,6,57
"52",6.27777777777778,6.66666666666667,6,58
"53",6.44444444444444,2.66666666666667,6,59
"54",5.83333333333333,5.33333333333333,6,60
"55",5.83333333333333,9.33333333333333,6,61
"56",6.44444444444444,4.33333333333333,6,62
"57",6,4,6,63
"58",5.38888888888889,8,6,64
"59",5.61111111111111,7.66666666666667,6,65
"60",6.44444444444444,8.33333333333333,6,66
"61",6.94444444444444,8.33333333333333,6,67
"62",6.77777777777778,8.66666666666667,6,68
"63",7.5,8.66666666666667,6,69
"64",8.27777777777778,8.66666666666667,6,70
"65",8.38888888888889,9,6,71
"66",8.61111111111111,8.66666666666667,6,72
"67",8.66666666666667,8.66666666666667,6,73
"68",8.72222222222222,8.66666666666667,6,74
"69",8.72222222222222,8.33333333333333,6,75
"70",8.66666666666667,9,6,76
"71",8.72222222222222,8,6,77
"72",8.55555555555556,7.33333333333333,6,78
"73",8.33333333333333,7.33333333333333,6,79
"74",8.11111111111111,8.33333333333333,6,80
"75",8.05555555555555,8.66666666666667,6,81
"76",8.11111111111111,8.66666666666667,6,82
"77",8.05555555555556,8.33333333333333,6,83
"78",8.11111111111111,9,6,84
"79",8.38888888888889,9,6,85
"80",8.66666666666667,8.33333333333333,6,86
"81",8.66666666666667,7.66666666666667,6,87
"82",8.5,6.33333333333333,6,88
"83",8.11111111111111,9.33333333333333,6,89
"84",8.27777777777778,7.66666666666667,6,90
"85",8.05555555555556,8.33333333333333,6,91
"86",7.94444444444444,8.66666666666667,6,92
"87",8,6.66666666666667,6,93
"88",7.83333333333333,5.66666666666667,6,94
"89",7.72222222222222,5.66666666666667,6,95
"90",7.11111111111111,8.33333333333333,6,96
"91",7.22222222222222,7.33333333333333,6,97
"92",7.05555555555556,6.33333333333333,6,98
"93",6.66666666666667,6,6,99
"94",6.55555555555556,4.33333333333333,6,100
"95",6.33333333333333,4.33333333333333,6,101
"96",6.11111111111111,8,6,102
"97",6.05555555555555,9,6,103
"98",6.33333333333333,8,6,104
"99",6.61111111111111,9,6,105
"100",7.11111111111111,9,6,106
"101",7.88888888888889,9.33333333333333,6,107
"102",8.72222222222222,6.66666666666667,6,108
"103",8.5,6.66666666666667,6,109
"104",8.11111111111111,8.33333333333333,6,110
"105",8.16666666666667,6.66666666666667,6,111
"106",7.77777777777778,6.33333333333333,6,112
"107",7.33333333333333,7.66666666666667,6,113
"108",7.05555555555556,6,6,114
"109",6.94444444444444,3.66666666666667,6,115
"110",6.44444444444444,6,6,116
"111",6.05555555555556,5.66666666666667,6,117
"112",5.88888888888889,7.33333333333333,6,118
"113",6.05555555555556,8.33333333333333,6,119
"114",6.16666666666667,8,6,120
"115",6.5,2.33333333333333,6,121
"116",6.27777777777778,2.66666666666667,6,122
"117",5.72222222222222,1,6,123
"118",4.94444444444444,3.33333333333333,6,124
"119",4.27777777777778,7.66666666666667,6,125
"120",4.16666666666667,7.66666666666667,6,126
"121",4.11111111111111,6,6,127
"122",4.72222222222222,8.66666666666667,6,128
"123",5.72222222222222,6,6,129
"124",6.55555555555556,5.66666666666667,6,130
"125",6.94444444444445,8,6,131
"126",7,7.66666666666667,6,132
"127",7,5.66666666666667,6,133
"128",6.94444444444445,2.66666666666667,6,134
"129",5.94444444444445,5.66666666666667,6,135
"130",5.88888888888889,7.33333333333333,6,136
"131",6.16666666666667,6.33333333333333,6,137
"132",5.88888888888889,6,6,138
"133",5.61111111111111,7.33333333333333,6,139
"134",5.88888888888889,8.33333333333333,6,140
"135",6.83333333333333,7.66666666666667,6,141
"136",7.16666666666667,8,6,142
"137",7.27777777777778,8.33333333333333,6,143
"138",7.61111111111111,7.33333333333333,6,144
"139",7.83333333333333,3.33333333333333,6,145
"140",7.16666666666667,7.33333333333333,6,146
"141",7,7.66666666666667,6,147
"142",7,7.33333333333333,6,148
"143",6.88888888888889,7.66666666666667,6,149
"144",6.77777777777778,6,6,150
"145",6.55555555555556,6.66666666666667,6,151
"146",7.11111111111111,8,6,152
"147",7.22222222222222,8.33333333333333,6,153
"148",7.33333333333333,7.33333333333333,6,154
"149",7.33333333333333,6,6,155
"150",7.05555555555556,5.66666666666667,6,156
"151",7,8.33333333333333,6,157
"152",7.27777777777778,8,6,158
"153",7.27777777777778,4.66666666666667,6,159
"154",6.66666666666667,4,6,160
"155",6.11111111111111,6,6,161
"156",6.11111111111111,7.66666666666667,6,162
"157",6.44444444444444,9,6,163
"158",6.55555555555556,8.33333333333333,6,164
"159",6.61111111111111,8,6,165
"160",7.16666666666667,8.33333333333333,6,166
"161",7.88888888888889,8.33333333333333,6,167
"162",8.27777777777778,7,6,168
"163",8.16666666666666,7.33333333333333,6,169
"164",7.88888888888889,8,6,170
"165",7.83333333333333,6,6,171
"166",7.5,6,6,172
"167",7.11111111111111,6.33333333333333,6,173
"168",6.77777777777778,8.66666666666667,6,174
"169",7.05555555555556,8.33333333333333,6,175
"170",7.22222222222222,8,6,176
"171",7.22222222222222,8,6,177
"172",7.55555555555556,5.33333333333333,6,178
"173",7.44444444444444,6.66666666666667,6,179
"174",7.5,8,6,180
"175",7.38888888888889,8.33333333333333,6,181
"176",7.38888888888889,6.66666666666667,6,182
"177",7.16666666666667,8.66666666666667,6,183
"178",7.27777777777778,8.66666666666667,6,184
"179",7.83333333333333,8,6,185
"180",8.05555555555556,8.33333333333333,6,186
"181",8.11111111111111,8.66666666666667,6,187
"182",8.16666666666667,9,6,188
"183",8.55555555555556,5.66666666666667,6,189
"184",8.05555555555556,7.33333333333333,6,190
"185",7.83333333333333,8,6,191
"186",7.83333333333333,7.33333333333333,6,192
"187",7.66666666666667,8,6,193
"188",7.55555555555556,7.66666666666667,6,194
"189",7.33333333333333,8.33333333333333,6,195
"190",7.77777777777778,8.33333333333333,6,196
"191",5.28571428571428,8.33333333333333,7,8
"192",5.38095238095238,8,7,9
"193",6.19047619047619,8,7,10
"194",6.66666666666666,8,7,11
"195",7.61904761904762,8,7,12
"196",8,8.33333333333333,7,13
"197",8,5,7,14
"198",7.66666666666667,7,7,15
"199",7.47619047619048,8,7,16
"200",7.47619047619048,8.33333333333333,7,17
"201",7.52380952380952,8.66666666666667,7,18
"202",7.61904761904762,9.33333333333333,7,19
"203",7.80952380952381,7.33333333333333,7,20
"204",7.66666666666667,4,7,21
"205",7.52380952380952,4.33333333333333,7,22
"206",7.14285714285714,4.66666666666667,7,23
"207",6.66666666666667,8.33333333333333,7,24
"208",6.66666666666667,7.66666666666667,7,25
"209",6.52380952380952,7.33333333333333,7,26
"210",6.23809523809524,7.33333333333333,7,27
"211",6.23809523809524,7.66666666666667,7,28
"212",6.76190476190476,8.33333333333333,7,29
"213",7.33333333333333,9,7,30
"214",7.95238095238095,8.66666666666667,7,31
"215",8,8.66666666666667,7,32
"216",8.14285714285714,8.66666666666667,7,33
"217",8.33333333333333,8.66666666666667,7,34
"218",8.52380952380953,8.66666666666667,7,35
"219",8.66666666666667,6.66666666666667,7,36
"220",8.42857142857143,7.66666666666667,7,37
"221",8.23809523809524,8.33333333333333,7,38
"222",8.19047619047619,8.66666666666667,7,39
"223",8.19047619047619,8.33333333333333,7,40
"224",8.14285714285714,8.66666666666667,7,41
"225",8.14285714285714,8.33333333333333,7,42
"226",8.09523809523809,8.66666666666667,7,43
"227",8.38095238095238,10,7,44
"228",8.71428571428571,9.33333333333333,7,45
"229",8.85714285714286,9,7,46
"230",8.90476190476191,10,7,47
"231",9.14285714285714,9.33333333333333,7,48
"232",9.23809523809524,8.66666666666667,7,49
"233",9.28571428571429,8.33333333333333,7,50
"234",9.23809523809524,7.66666666666667,7,51
"235",8.90476190476191,5.66666666666667,7,52
"236",8.38095238095238,6.33333333333333,7,53
"237",8,5.33333333333333,7,54
